Store,Date,Temperature
12,12/28/2012,43.35
12,1/4/2013,38.8
12,1/11/2013,44.59
12,1/18/2013,36.49
12,1/25/2013,49.21
12,2/1/2013,49.54
12,2/8/2013,54.96
12,2/15/2013,47.12
12,2/22/2013,49.57
12,3/1/2013,48.08
12,3/8/2013,60.4
12,3/15/2013,61.7
12,3/22/2013,68.75
12,3/29/2013,62.86
12,4/5/2013,69.47
12,4/12/2013,65.6
12,4/19/2013,64.35
12,4/26/2013,70.74
12,5/3/2013,76.84
12,5/10/2013,70.18
12,5/17/2013,83.43
12,5/24/2013,77.87
12,5/31/2013,81.08
12,6/7/2013,89.89
12,6/14/2013,92.14
12,6/21/2013,87.28
12,6/28/2013,89.94
12,7/5/2013,101.95
12,7/12/2013,92.61
12,7/19/2013,93.75
12,7/26/2013,90.27
13,2/5/2010,31.53
13,2/12/2010,33.16
13,2/19/2010,35.7
13,2/26/2010,29.98
13,3/5/2010,40.65
13,3/12/2010,37.62
13,3/19/2010,42.49
13,3/26/2010,41.48
13,4/2/2010,42.15
13,4/9/2010,38.97
13,4/16/2010,50.39
13,4/23/2010,55.66
13,4/30/2010,48.33
13,5/7/2010,44.42
13,5/14/2010,50.15
13,5/21/2010,57.71
13,5/28/2010,53.11
13,6/4/2010,59.85
13,6/11/2010,65.24
13,6/18/2010,58.41
13,6/25/2010,71.83
13,7/2/2010,78.82
13,7/9/2010,71.33
13,7/16/2010,77.79
13,7/23/2010,82.27
13,7/30/2010,78.94
13,8/6/2010,81.24
13,8/13/2010,74.93
13,8/20/2010,76.34
13,8/27/2010,75.31
13,9/3/2010,65.71
13,9/10/2010,65.74
13,9/17/2010,66.84
13,9/24/2010,68.22
13,10/1/2010,68.74
13,10/8/2010,63.03
13,10/15/2010,54.12
13,10/22/2010,56.89
13,10/29/2010,45.12
13,11/5/2010,49.96
13,11/12/2010,42.55
13,11/19/2010,42
13,11/26/2010,28.22
13,12/3/2010,25.8
13,12/10/2010,36.78
13,12/17/2010,35.21
13,12/24/2010,34.9
13,12/31/2010,26.79
13,1/7/2011,16.94
13,1/14/2011,20.6
13,1/21/2011,34.8
13,1/28/2011,31.64
13,2/4/2011,23.35
13,2/11/2011,30.83
13,2/18/2011,40.85
13,2/25/2011,33.17
13,3/4/2011,34.23
13,3/11/2011,41.28
13,3/18/2011,44.69
13,3/25/2011,42.38
13,4/1/2011,42.49
13,4/8/2011,42.75
13,4/15/2011,41.72
13,4/22/2011,47.55
13,4/29/2011,43.85
13,5/6/2011,47.75
13,5/13/2011,52.4
13,5/20/2011,52.12
13,5/27/2011,54.62
13,6/3/2011,52.76
13,6/10/2011,61.39
13,6/17/2011,63.35
13,6/24/2011,66.38
13,7/1/2011,74.29
13,7/8/2011,77.3
13,7/15/2011,75.59
13,7/22/2011,78.5
13,7/29/2011,77.62
13,8/5/2011,75.56
13,8/12/2011,75.95
13,8/19/2011,76.68
13,8/26/2011,81.53
13,9/2/2011,77
13,9/9/2011,70.19
13,9/16/2011,67.54
13,9/23/2011,63.6
13,9/30/2011,68.28
13,10/7/2011,60.62
13,10/14/2011,51.74
13,10/21/2011,54.66
13,10/28/2011,47.41
13,11/4/2011,43.51
13,11/11/2011,33.8
13,11/18/2011,40.65
13,11/25/2011,38.89
13,12/2/2011,33.94
13,12/9/2011,24.82
13,12/16/2011,27.85
13,12/23/2011,24.76
13,12/30/2011,31.53
13,1/6/2012,33.8
13,1/13/2012,25.61
13,1/20/2012,32.71
13,1/27/2012,34.32
13,2/3/2012,31.39
13,2/10/2012,33.73
13,2/17/2012,36.57
13,2/24/2012,35.38
13,3/2/2012,32.36
13,3/9/2012,38.24
13,3/16/2012,52.5
13,3/23/2012,47.83
13,3/30/2012,53.2
13,4/6/2012,48.85
13,4/13/2012,51.7
13,4/20/2012,50.24
13,4/27/2012,64.8
13,5/4/2012,54.41
13,5/11/2012,56.47
13,5/18/2012,65.17
13,5/25/2012,62.39
13,6/1/2012,61.11
13,6/8/2012,68.4
13,6/15/2012,65.97
13,6/22/2012,72.89
13,6/29/2012,82
13,7/6/2012,79.23
13,7/13/2012,83.68
13,7/20/2012,75.69
13,7/27/2012,80.42
13,8/3/2012,81.99
13,8/10/2012,81.69
13,8/17/2012,79.4
13,8/24/2012,77.37
13,8/31/2012,79.18
13,9/7/2012,70.65
13,9/14/2012,68.55
13,9/21/2012,67.96
13,9/28/2012,64.8
13,10/5/2012,61.79
13,10/12/2012,55.1
13,10/19/2012,52.06
13,10/26/2012,46.97
13,11/2/2012,52.55
13,11/9/2012,50.48
13,11/16/2012,33.3
13,11/23/2012,46.21
13,11/30/2012,41.64
13,12/7/2012,43.67
13,12/14/2012,35.62
13,12/21/2012,29.9
13,12/28/2012,30.07
13,1/4/2013,13.43
13,1/11/2013,20
13,1/18/2013,11.44
13,1/25/2013,14.75
13,2/1/2013,30.44
13,2/8/2013,26.11
13,2/15/2013,27.12
13,2/22/2013,29.97
13,3/1/2013,26.97
13,3/8/2013,37.63
13,3/15/2013,46.72
13,3/22/2013,42.94
13,3/29/2013,41.71
13,4/5/2013,53.84
13,4/12/2013,45.29
13,4/19/2013,41.07
13,4/26/2013,48.17
13,5/3/2013,54.51
13,5/10/2013,59.55
13,5/17/2013,70.01
13,5/24/2013,57.25
13,5/31/2013,60.51
13,6/7/2013,67.49
13,6/14/2013,76.41
13,6/21/2013,70.49
13,6/28/2013,75.24
13,7/5/2013,85.58
13,7/12/2013,78.93
13,7/19/2013,80.81
13,7/26/2013,83.62
14,2/5/2010,27.31
14,2/12/2010,27.73
14,2/19/2010,31.27
14,2/26/2010,34.89
14,3/5/2010,37.13
14,3/12/2010,45.8
14,3/19/2010,48.79
14,3/26/2010,54.36
14,4/2/2010,47.74
14,4/9/2010,65.45
14,4/16/2010,54.28
14,4/23/2010,53.47
14,4/30/2010,53.15
14,5/7/2010,70.75
14,5/14/2010,54.26
14,5/21/2010,62.62
14,5/28/2010,69.27
14,6/4/2010,75.93
14,6/11/2010,69.71
14,6/18/2010,72.62
14,6/25/2010,79.32
14,7/2/2010,76.61
14,7/9/2010,82.45
14,7/16/2010,77.84
14,7/23/2010,81.46
14,7/30/2010,79.78
14,8/6/2010,77.17
14,8/13/2010,78.44
14,8/20/2010,76.01
14,8/27/2010,71.36
14,9/3/2010,78.37
14,9/10/2010,70.87
14,9/17/2010,66.55
14,9/24/2010,68.59
14,10/1/2010,70.58
14,10/8/2010,56.49
14,10/15/2010,58.61
14,10/22/2010,53.15
14,10/29/2010,61.3
14,11/5/2010,45.65
14,11/12/2010,46.14
14,11/19/2010,50.02
14,11/26/2010,46.15
14,12/3/2010,40.93
14,12/10/2010,30.54
14,12/17/2010,30.51
14,12/24/2010,30.59
14,12/31/2010,29.67
14,1/7/2011,34.32
14,1/14/2011,24.78
14,1/21/2011,30.55
14,1/28/2011,24.05
14,2/4/2011,28.73
14,2/11/2011,30.3
14,2/18/2011,40.7
14,2/25/2011,35.78
14,3/4/2011,38.65
14,3/11/2011,45.01
14,3/18/2011,46.66
14,3/25/2011,41.76
14,4/1/2011,37.27
14,4/8/2011,48.71
14,4/15/2011,53.69
14,4/22/2011,53.04
14,4/29/2011,66.18
14,5/6/2011,58.21
14,5/13/2011,60.38
14,5/20/2011,62.28
14,5/27/2011,69.7
14,6/3/2011,76.38
14,6/10/2011,73.88
14,6/17/2011,69.32
14,6/24/2011,74.85
14,7/1/2011,74.04
14,7/8/2011,77.49
14,7/15/2011,78.47
14,7/22/2011,82.33
14,7/29/2011,81.31
14,8/5/2011,78.22
14,8/12/2011,77
14,8/19/2011,72.98
14,8/26/2011,72.55
14,9/2/2011,70.63
14,9/9/2011,71.48
14,9/16/2011,69.17
14,9/23/2011,63.75
14,9/30/2011,70.66
14,10/7/2011,55.82
14,10/14/2011,63.82
14,10/21/2011,59.6
14,10/28/2011,51.78
14,11/4/2011,43.92
14,11/11/2011,47.65
14,11/18/2011,51.34
14,11/25/2011,48.71
14,12/2/2011,50.19
14,12/9/2011,46.57
14,12/16/2011,39.93
14,12/23/2011,42.27
14,12/30/2011,37.79
14,1/6/2012,35.88
14,1/13/2012,41.18
14,1/20/2012,31.85
14,1/27/2012,37.93
14,2/3/2012,42.96
14,2/10/2012,37
14,2/17/2012,36.85
14,2/24/2012,42.86
14,3/2/2012,41.55
14,3/9/2012,45.52
14,3/16/2012,50.56
14,3/23/2012,59.45
14,3/30/2012,50.04
14,4/6/2012,49.73
14,4/13/2012,51.83
14,4/20/2012,63.13
14,4/27/2012,53.2
14,5/4/2012,55.21
14,5/11/2012,61.24
14,5/18/2012,66.3
14,5/25/2012,67.21
14,6/1/2012,74.48
14,6/8/2012,64.3
14,6/15/2012,71.93
14,6/22/2012,74.22
14,6/29/2012,75.22
14,7/6/2012,82.99
14,7/13/2012,79.97
14,7/20/2012,78.89
14,7/27/2012,77.2
14,8/3/2012,76.58
14,8/10/2012,78.65
14,8/17/2012,75.71
14,8/24/2012,72.62
14,8/31/2012,75.09
14,9/7/2012,75.7
14,9/14/2012,67.87
14,9/21/2012,65.32
14,9/28/2012,64.88
14,10/5/2012,64.89
14,10/12/2012,54.47
14,10/19/2012,56.47
14,10/26/2012,58.85
14,11/2/2012,52.45
14,11/9/2012,41.2
14,11/16/2012,45.61
14,11/23/2012,43.08
14,11/30/2012,37.43
14,12/7/2012,45.53
14,12/14/2012,43.55
14,12/21/2012,43.54
14,12/28/2012,35.96
14,1/4/2013,32.87
14,1/11/2013,38.78
14,1/18/2013,41.45
14,1/25/2013,26.49
14,2/1/2013,34.92
14,2/8/2013,28.99
14,2/15/2013,35.87
14,2/22/2013,31.48
14,3/1/2013,39.72
14,3/8/2013,36.13
14,3/15/2013,42.81
14,3/22/2013,36.55
14,3/29/2013,40.68
14,4/5/2013,43.94
14,4/12/2013,57.39
14,4/19/2013,56.27
14,4/26/2013,50.64
14,5/3/2013,56.07
14,5/10/2013,58.86
14,5/17/2013,60.59
14,5/24/2013,67.11
14,5/31/2013,65.88
14,6/7/2013,70.71
14,6/14/2013,70.01
14,6/21/2013,70.13
14,6/28/2013,76.05
14,7/5/2013,77.5
14,7/12/2013,79.37
14,7/19/2013,82.84
14,7/26/2013,76.06
15,2/5/2010,19.83
15,2/12/2010,22
15,2/19/2010,27.54
15,2/26/2010,29.87
15,3/5/2010,31.79
15,3/12/2010,41.39
15,3/19/2010,44.69
15,3/26/2010,39.53
15,4/2/2010,45.27
15,4/9/2010,57.77
15,4/16/2010,49.63
15,4/23/2010,46.54
15,4/30/2010,49.09
15,5/7/2010,63.16
15,5/14/2010,47.13
15,5/21/2010,59.09
15,5/28/2010,70.61
15,6/4/2010,69.99
15,6/11/2010,61.04
15,6/18/2010,65.83
15,6/25/2010,72.79
15,7/2/2010,66.13
15,7/9/2010,77.33
15,7/16/2010,72.83
15,7/23/2010,73.2
15,7/30/2010,72.04
15,8/6/2010,72.7
15,8/13/2010,72.17
15,8/20/2010,71.1
15,8/27/2010,65.07
15,9/3/2010,73.17
15,9/10/2010,62.36
15,9/17/2010,57.94
15,9/24/2010,62.53
15,10/1/2010,59.69
15,10/8/2010,52.19
15,10/15/2010,49.96
15,10/22/2010,47.1
15,10/29/2010,55.09
15,11/5/2010,40.29
15,11/12/2010,39.63
15,11/19/2010,44.1
15,11/26/2010,40.71
15,12/3/2010,36
15,12/10/2010,23.97
15,12/17/2010,25.3
15,12/24/2010,25.07
15,12/31/2010,26.54
15,1/7/2011,30.53
15,1/14/2011,19.53
15,1/21/2011,21.84
15,1/28/2011,19.61
15,2/4/2011,20.69
15,2/11/2011,21.64
15,2/18/2011,33.06
15,2/25/2011,20.87
15,3/4/2011,28.16
15,3/11/2011,34.27
15,3/18/2011,40.23
15,3/25/2011,32.63
15,4/1/2011,30.34
15,4/8/2011,40.94
15,4/15/2011,48.63
15,4/22/2011,41.37
15,4/29/2011,55.46
15,5/6/2011,49.87
15,5/13/2011,57.07
15,5/20/2011,57.19
15,5/27/2011,65.87
15,6/3/2011,69.8
15,6/10/2011,69.86
15,6/17/2011,63.9
15,6/24/2011,69.96
15,7/1/2011,67.43
15,7/8/2011,73.47
15,7/15/2011,73.34
15,7/22/2011,79.97
15,7/29/2011,74.67
15,8/5/2011,73.63
15,8/12/2011,70.63
15,8/19/2011,70.41
15,8/26/2011,69.19
15,9/2/2011,67.63
15,9/9/2011,67.59
15,9/16/2011,62.1
15,9/23/2011,59
15,9/30/2011,64.87
15,10/7/2011,51.24
15,10/14/2011,61.3
15,10/21/2011,51.67
15,10/28/2011,45.54
15,11/4/2011,43.39
15,11/11/2011,47.13
15,11/18/2011,46.53
15,11/25/2011,41.1
15,12/2/2011,45.67
15,12/9/2011,38.53
15,12/16/2011,35.49
15,12/23/2011,34.93
15,12/30/2011,31.44
15,1/6/2012,30.24
15,1/13/2012,36.26
15,1/20/2012,21.39
15,1/27/2012,30.87
15,2/3/2012,35.3
15,2/10/2012,31.91
15,2/17/2012,30.26
15,2/24/2012,33.18
15,3/2/2012,33.24
15,3/9/2012,36.97
15,3/16/2012,47.42
15,3/23/2012,58.92
15,3/30/2012,42.65
15,4/6/2012,40.01
15,4/13/2012,43.52
15,4/20/2012,54.47
15,4/27/2012,41.57
15,5/4/2012,51.04
15,5/11/2012,54.23
15,5/18/2012,58.84
15,5/25/2012,67.97
15,6/1/2012,67.61
15,6/8/2012,59.35
15,6/15/2012,67.7
15,6/22/2012,74.28
15,6/29/2012,68.91
15,7/6/2012,74.64
15,7/13/2012,72.62
15,7/20/2012,75.31
15,7/27/2012,73.9
15,8/3/2012,73.13
15,8/10/2012,73.99
15,8/17/2012,70.29
15,8/24/2012,66.98
15,8/31/2012,71.42
15,9/7/2012,71.61
15,9/14/2012,65.44
15,9/21/2012,60.34
15,9/28/2012,57.13
15,10/5/2012,59.57
15,10/12/2012,49.12
15,10/19/2012,52.89
15,10/26/2012,55.75
15,11/2/2012,47.36
15,11/9/2012,36.32
15,11/16/2012,44.4
15,11/23/2012,39.82
15,11/30/2012,34.04
15,12/7/2012,40.95
15,12/14/2012,37.66
15,12/21/2012,38.6
15,12/28/2012,28.16
15,1/4/2013,23.76
15,1/11/2013,33.36
15,1/18/2013,35.19
15,1/25/2013,18.82
15,2/1/2013,29.71
15,2/8/2013,21.64
15,2/15/2013,30.02
15,2/22/2013,23.11
15,3/1/2013,33.45
15,3/8/2013,28.46
15,3/15/2013,37.38
15,3/22/2013,27.38
15,3/29/2013,35.7
15,4/5/2013,36.51
15,4/12/2013,42.94
15,4/19/2013,50.36
15,4/26/2013,46.56
15,5/3/2013,58.11
15,5/10/2013,60.82
15,5/17/2013,51.69
15,5/24/2013,62.86
15,5/31/2013,60.73
15,6/7/2013,62.21
15,6/14/2013,61.31
15,6/21/2013,62.53
15,6/28/2013,73.7
15,7/5/2013,70.26
15,7/12/2013,73.9
15,7/19/2013,78.04
15,7/26/2013,68.77
16,2/5/2010,19.79
16,2/12/2010,20.87
16,2/19/2010,21.13
16,2/26/2010,18.12
16,3/5/2010,27.92
16,3/12/2010,28.64
16,3/19/2010,33.45
16,3/26/2010,29.88
16,4/2/2010,36.19
16,4/9/2010,34.21
16,4/16/2010,45.69
16,4/23/2010,44.9
16,4/30/2010,37.75
16,5/7/2010,37.43
16,5/14/2010,41.26
16,5/21/2010,47.34
16,5/28/2010,52.08
16,6/4/2010,53.76
16,6/11/2010,62.63
16,6/18/2010,52.4
16,6/25/2010,62.37
16,7/2/2010,64.44
16,7/9/2010,61.79
16,7/16/2010,67.68
16,7/23/2010,70.67
16,7/30/2010,70.71
16,8/6/2010,67.42
16,8/13/2010,63.91
16,8/20/2010,63.59
16,8/27/2010,65.66
16,9/3/2010,58.02
16,9/10/2010,57.24
16,9/17/2010,56.55
16,9/24/2010,58.19
16,10/1/2010,59.39
16,10/8/2010,54.29
16,10/15/2010,45
16,10/22/2010,45.85
16,10/29/2010,35.76
16,11/5/2010,39.94
16,11/12/2010,34.04
16,11/19/2010,27.26
16,11/26/2010,23.46
16,12/3/2010,23.68
16,12/10/2010,32.02
16,12/17/2010,26.01
16,12/24/2010,32.46
16,12/31/2010,19.66
16,1/7/2011,12.39
16,1/14/2011,17.46
16,1/21/2011,28.6
16,1/28/2011,20.8
16,2/4/2011,13.64
16,2/11/2011,15.02
16,2/18/2011,27.18
16,2/25/2011,26.15
16,3/4/2011,31.77
16,3/11/2011,29.36
16,3/18/2011,36.5
16,3/25/2011,32.61
16,4/1/2011,35.75
16,4/8/2011,38.04
16,4/15/2011,34.59
16,4/22/2011,40.74
16,4/29/2011,37.77
16,5/6/2011,38.64
16,5/13/2011,43.29
16,5/20/2011,43.95
16,5/27/2011,45.17
16,6/3/2011,54.08
16,6/10/2011,55.78
16,6/17/2011,58.34
16,6/24/2011,54.36
16,7/1/2011,63.59
16,7/8/2011,65
16,7/15/2011,65.16
16,7/22/2011,65.36
16,7/29/2011,66.84
16,8/5/2011,63.96
16,8/12/2011,67.09
16,8/19/2011,68.83
16,8/26/2011,67.51
16,9/2/2011,63.44
16,9/9/2011,56.99
16,9/16/2011,53.68
16,9/23/2011,50.39
16,9/30/2011,57.61
16,10/7/2011,48.91
16,10/14/2011,39.97
16,10/21/2011,46.99
16,10/28/2011,41.97
16,11/4/2011,33.43
16,11/11/2011,29.56
16,11/18/2011,31.73
16,11/25/2011,31.39
16,12/2/2011,27.83
16,12/9/2011,14.44
16,12/16/2011,22.5
16,12/23/2011,20.79
16,12/30/2011,23.91
16,1/6/2012,26.49
16,1/13/2012,19.55
16,1/20/2012,29.3
16,1/27/2012,28.17
16,2/3/2012,25.53
16,2/10/2012,23.69
16,2/17/2012,31.19
16,2/24/2012,26.21
16,3/2/2012,23.4
16,3/9/2012,28.16
16,3/16/2012,38.02
16,3/23/2012,38.7
16,3/30/2012,48.29
16,4/6/2012,48.93
16,4/13/2012,45.83
16,4/20/2012,43.61
16,4/27/2012,59.69
16,5/4/2012,51.34
16,5/11/2012,53.57
16,5/18/2012,56.74
16,5/25/2012,57.36
16,6/1/2012,58.97
16,6/8/2012,65.43
16,6/15/2012,65.36
16,6/22/2012,70.41
16,6/29/2012,77.31
16,7/6/2012,70.49
16,7/13/2012,70.29
16,7/20/2012,68.43
16,7/27/2012,69
16,8/3/2012,68.59
16,8/10/2012,70.24
16,8/17/2012,62.07
16,8/24/2012,61.44
16,8/31/2012,64.19
16,9/7/2012,60.09
16,9/14/2012,56.69
16,9/21/2012,56.48
16,9/28/2012,51.4
16,10/5/2012,50.46
16,10/12/2012,43.26
16,10/19/2012,40.59
16,10/26/2012,40.99
16,11/2/2012,38.2
16,11/9/2012,39.39
16,11/16/2012,27.95
16,11/23/2012,35.03
16,11/30/2012,31.56
16,12/7/2012,34.12
16,12/14/2012,24.66
16,12/21/2012,21.6
16,12/28/2012,17.93
16,1/4/2013,8.55
16,1/11/2013,17.64
16,1/18/2013,8.82
16,1/25/2013,21.62
16,2/1/2013,28.1
16,2/8/2013,25.41
16,2/15/2013,20.49
16,2/22/2013,23.43
16,3/1/2013,18.86
16,3/8/2013,32.51
16,3/15/2013,33.08
16,3/22/2013,31.55
16,3/29/2013,31.64
16,4/5/2013,40.15
16,4/12/2013,32.66
16,4/19/2013,30.36
16,4/26/2013,35.39
16,5/3/2013,41.41
16,5/10/2013,42.61
16,5/17/2013,53.14
16,5/24/2013,47.96
16,5/31/2013,50.66
16,6/7/2013,54.47
16,6/14/2013,63.54
16,6/21/2013,61.31
16,6/28/2013,64.39
16,7/5/2013,65.69
16,7/12/2013,67.61
16,7/19/2013,65.55
16,7/26/2013,67.29
17,2/5/2010,23.11
17,2/12/2010,18.36
17,2/19/2010,25.06
17,2/26/2010,15.64
17,3/5/2010,31.58
17,3/12/2010,29.71
17,3/19/2010,33.96
17,3/26/2010,35.59
17,4/2/2010,36.94
17,4/9/2010,34.05
17,4/16/2010,45.22
17,4/23/2010,52.25
17,4/30/2010,43.82
17,5/7/2010,40.26
17,5/14/2010,47.28
17,5/21/2010,53.94
17,5/28/2010,48.19
17,6/4/2010,53.79
17,6/11/2010,57.14
17,6/18/2010,54.94
17,6/25/2010,62.64
17,7/2/2010,68.98
17,7/9/2010,62.41
17,7/16/2010,65.66
17,7/23/2010,69.66
17,7/30/2010,69.96
17,8/6/2010,70.53
17,8/13/2010,65.17
17,8/20/2010,67.04
17,8/27/2010,65.03
17,9/3/2010,57.86
17,9/10/2010,56.28
17,9/17/2010,58.53
17,9/24/2010,58.39
17,10/1/2010,60.07
17,10/8/2010,58.06
17,10/15/2010,47.35
17,10/22/2010,47.95
17,10/29/2010,39.87
17,11/5/2010,42.54
17,11/12/2010,36.32
17,11/19/2010,36.31
17,11/26/2010,19.03
17,12/3/2010,22.47
17,12/10/2010,31.64
17,12/17/2010,25.13
17,12/24/2010,26.58
17,12/31/2010,20.79
17,1/7/2011,6.23
17,1/14/2011,16.57
17,1/21/2011,26.62
17,1/28/2011,22.16
17,2/4/2011,11.29
17,2/11/2011,14.19
17,2/18/2011,26.86
17,2/25/2011,24.36
17,3/4/2011,24.21
17,3/11/2011,32.42
17,3/18/2011,34.48
17,3/25/2011,36.71
17,4/1/2011,39.38
17,4/8/2011,39.16
17,4/15/2011,39.98
17,4/22/2011,42.24
17,4/29/2011,40.14
17,5/6/2011,45.66
17,5/13/2011,49.26
17,5/20/2011,51.93
17,5/27/2011,51.04
17,6/3/2011,49.61
17,6/10/2011,54.57
17,6/17/2011,56.61
17,6/24/2011,60.99
17,7/1/2011,67.39
17,7/8/2011,70.6
17,7/15/2011,67.93
17,7/22/2011,69.82
17,7/29/2011,68.59
17,8/5/2011,65.71
17,8/12/2011,64.79
17,8/19/2011,67.59
17,8/26/2011,72.04
17,9/2/2011,69.31
17,9/9/2011,61.94
17,9/16/2011,61.48
17,9/23/2011,56.96
17,9/30/2011,61.4
17,10/7/2011,54.4
17,10/14/2011,47.69
17,10/21/2011,47.27
17,10/28/2011,41.89
17,11/4/2011,37.52
17,11/11/2011,27.61
17,11/18/2011,32.93
17,11/25/2011,32.81
17,12/2/2011,26.47
17,12/9/2011,17.56
17,12/16/2011,21.07
17,12/23/2011,18.76
17,12/30/2011,26.73
17,1/6/2012,27.64
17,1/13/2012,20.28
17,1/20/2012,27.26
17,1/27/2012,29.99
17,2/3/2012,26.26
17,2/10/2012,23.63
17,2/17/2012,30.76
17,2/24/2012,30.01
17,3/2/2012,26.28
17,3/9/2012,32.02
17,3/16/2012,43.69
17,3/23/2012,40.69
17,3/30/2012,45.29
17,4/6/2012,43.92
17,4/13/2012,46.94
17,4/20/2012,47.69
17,4/27/2012,59.11
17,5/4/2012,48.86
17,5/11/2012,49.96
17,5/18/2012,59.67
17,5/25/2012,55.69
17,6/1/2012,54.13
17,6/8/2012,60.51
17,6/15/2012,56.67
17,6/22/2012,62.9
17,6/29/2012,71.14
17,7/6/2012,68.91
17,7/13/2012,72.94
17,7/20/2012,70.59
17,7/27/2012,74.2
17,8/3/2012,72.94
17,8/10/2012,73.29
17,8/17/2012,70.98
17,8/24/2012,68.89
17,8/31/2012,68.07
17,9/7/2012,61.99
17,9/14/2012,59.64
17,9/21/2012,58.43
17,9/28/2012,57.77
17,10/5/2012,52.81
17,10/12/2012,44.82
17,10/19/2012,48.16
17,10/26/2012,39.94
17,11/2/2012,42.44
17,11/9/2012,42.61
17,11/16/2012,28.61
17,11/23/2012,39.65
17,11/30/2012,33.56
17,12/7/2012,38.92
17,12/14/2012,29.89
17,12/21/2012,23.83
17,12/28/2012,23.98
17,1/4/2013,2.45
17,1/11/2013,16.27
17,1/18/2013,0.25
17,1/25/2013,11.15
17,2/1/2013,28.23
17,2/8/2013,26.01
17,2/15/2013,23.29
17,2/22/2013,25.32
17,3/1/2013,20.33
17,3/8/2013,30.08
17,3/15/2013,35.68
17,3/22/2013,34.72
17,3/29/2013,33.64
17,4/5/2013,48.5
17,4/12/2013,41.34
17,4/19/2013,36.22
17,4/26/2013,42.46
17,5/3/2013,48.09
17,5/10/2013,54.74
17,5/17/2013,63.32
17,5/24/2013,52.33
17,5/31/2013,53.72
17,6/7/2013,59.66
17,6/14/2013,66.68
17,6/21/2013,60.76
17,6/28/2013,65.44
17,7/5/2013,75.91
17,7/12/2013,70.58
17,7/19/2013,71.65
17,7/26/2013,71.41
18,2/5/2010,21.33
18,2/12/2010,26.41
18,2/19/2010,30.91
18,2/26/2010,35.42
18,3/5/2010,37.17
18,3/12/2010,42.39
18,3/19/2010,45.42
18,3/26/2010,47.55
18,4/2/2010,45.63
18,4/9/2010,59.91
18,4/16/2010,50.26
18,4/23/2010,50.3
18,4/30/2010,51.12
18,5/7/2010,65.64
18,5/14/2010,49.9
18,5/21/2010,60.27
18,5/28/2010,69.12
18,6/4/2010,70.28
18,6/11/2010,64.08
18,6/18/2010,65.96
18,6/25/2010,74.04
18,7/2/2010,71.22
18,7/9/2010,79.75
18,7/16/2010,76.9
18,7/23/2010,75.71
18,7/30/2010,75.79
18,8/6/2010,73.67
18,8/13/2010,74.19
18,8/20/2010,71.76
18,8/27/2010,67.05
18,9/3/2010,75.42
18,9/10/2010,67.09
18,9/17/2010,60.94
18,9/24/2010,64.82
18,10/1/2010,67.76
18,10/8/2010,54.73
18,10/15/2010,52.02
18,10/22/2010,47.12
18,10/29/2010,55.85
18,11/5/2010,42.05
18,11/12/2010,43.17
18,11/19/2010,45.26
18,11/26/2010,40.81
18,12/3/2010,37.09
18,12/10/2010,25.64
18,12/17/2010,27.4
18,12/24/2010,28.16
18,12/31/2010,26.1
18,1/7/2011,30.1
18,1/14/2011,22.69
18,1/21/2011,22.55
18,1/28/2011,14.84
18,2/4/2011,20.79
18,2/11/2011,24.3
18,2/18/2011,31.59
18,2/25/2011,26.15
18,3/4/2011,28.49
18,3/11/2011,38.4
18,3/18/2011,41.12
18,3/25/2011,36.65
18,4/1/2011,35.06
18,4/8/2011,43.32
18,4/15/2011,49.91
18,4/22/2011,45.99
18,4/29/2011,58.82
18,5/6/2011,54.17
18,5/13/2011,58.48
18,5/20/2011,57.55
18,5/27/2011,64.6
18,6/3/2011,70.9
18,6/10/2011,69.49
18,6/17/2011,63.23
18,6/24/2011,67.41
18,7/1/2011,69.75
18,7/8/2011,73.12
18,7/15/2011,74.36
18,7/22/2011,78.68
18,7/29/2011,73.85
18,8/5/2011,74.58
18,8/12/2011,73.57
18,8/19/2011,69.24
18,8/26/2011,70.32
18,9/2/2011,68.23
18,9/9/2011,68.11
18,9/16/2011,66.23
18,9/23/2011,60.44
18,9/30/2011,69.01
18,10/7/2011,54.65
18,10/14/2011,60.26
18,10/21/2011,55.83
18,10/28/2011,45.61
18,11/4/2011,38.29
18,11/11/2011,45.69
18,11/18/2011,47.88
18,11/25/2011,41.97
18,12/2/2011,46.25
18,12/9/2011,42.36
18,12/16/2011,35.52
18,12/23/2011,35.78
18,12/30/2011,32.36
18,1/6/2012,31.27
18,1/13/2012,35.25
18,1/20/2012,24.2
18,1/27/2012,30.44
18,2/3/2012,37.62
18,2/10/2012,32.83
18,2/17/2012,32.87
18,2/24/2012,36.34
18,3/2/2012,33.59
18,3/9/2012,38.1
18,3/16/2012,45.84
18,3/23/2012,58.06
18,3/30/2012,45.35
18,4/6/2012,43.8
18,4/13/2012,47.75
18,4/20/2012,60.88
18,4/27/2012,50.43
18,5/4/2012,49.66
18,5/11/2012,57.44
18,5/18/2012,62.31
18,5/25/2012,65.48
18,6/1/2012,71.42
18,6/8/2012,59.1
18,6/15/2012,66.58
18,6/22/2012,70.92
18,6/29/2012,70.17
18,7/6/2012,76.08
18,7/13/2012,75.09
18,7/20/2012,77.43
18,7/27/2012,72.97
18,8/3/2012,72.67
18,8/10/2012,75.7
18,8/17/2012,73.25
18,8/24/2012,68.52
18,8/31/2012,70.09
18,9/7/2012,71.85
